Data Timestamp,WS MAX MS,WS MAX KT,WS MAX KM,TEMP MIN DEG,TEMP MAX DEG,RH MIN %,RH MAX %,DP MIN %,DP MAX %,QFE MIN %,QFE MAX %,QFF MIN %,QFF MAX %,IRAD SUM JM2,IRAD SUM MJM2,RAIN SUM MM
2018-12-03 00:00:00 +06,4.1,8.0,14.8,14.4,25.1,44.0,91.0,12.9,17.2,1011.3,1016.3,1012.3,1017.2,116670,0.11667000000000000000,0.0
2018-12-04 00:00:00 +06,4.1,8.0,14.8,14.2,25.4,43.9,90.5,13.2,17.2,1011.5,1017.1,1012.5,1018.0,121215,0.12121500000000000000,0.0
2018-12-05 00:00:00 +06,3.7,7.2,13.3,14.1,25.3,43.5,93.8,12.4,16.4,1009.7,1015.0,1010.7,1015.9,120799,0.12079900000000000000,0.0
2018-12-06 00:00:00 +06,3.3,6.4,11.9,15.2,24.4,45.9,86.9,13.0,16.7,1009.0,1013.8,1010.0,1014.7,90576,0.09057600000000000000,0.0
2018-12-07 00:00:00 +06,4.1,8.0,14.8,14.1,24.6,43.9,88.1,12.0,16.8,1009.3,1014.0,1010.3,1014.9,117802,0.11780200000000000000,0.0
2018-12-08 00:00:00 +06,4.6,8.9,16.6,13.7,23.7,51.9,89.6,11.8,16.8,1011.1,1016.0,1012.0,1016.9,109530,0.10953000000000000000,0.0
2018-12-09 00:00:00 +06,2.3,4.5,8.3,13.3,24.2,44.1,93.8,11.7,17.2,1010.6,1014.9,1011.6,1015.8,114734,0.11473400000000000000,0.0
2018-12-10 00:00:00 +06,4.0,7.8,14.4,12.9,24.1,44.9,91.7,11.7,15.9,1010.6,1015.3,1011.5,1016.2,119729,0.11972900000000000000,0.0
2018-12-11 00:00:00 +06,3.0,5.8,10.8,11.9,25.8,36.9,93.3,10.4,15.3,1010.2,1014.5,1011.2,1015.4,119051,0.11905100000000000000,0.0
2018-12-12 00:00:00 +06,3.3,6.4,11.9,13.7,24.9,44.6,94.3,12.7,16.7,1011.9,1016.5,1012.9,1017.4,99346,0.09934600000000000000,0.0
2018-12-13 00:00:00 +06,3.2,6.2,11.5,13.3,25.6,39.1,93.0,11.9,17.8,1012.5,1017.2,1013.5,1018.1,103023,0.10302300000000000000,0.0
2018-12-14 00:00:00 +06,5.2,10.1,18.7,15.5,25.4,44.2,91.4,12.7,16.7,1013.7,1017.6,1014.7,1018.5,101694,0.10169400000000000000,0.0
2018-12-15 00:00:00 +06,4.1,8.0,14.8,14.5,24.2,43.0,81.4,11.5,16.1,1014.9,1018.8,1015.8,1019.7,92070,0.09207000000000000000,0.0
2018-12-16 00:00:00 +06,4.3,8.4,15.5,16.0,23.8,64.2,84.6,12.7,19.0,1014.5,1018.8,1015.4,1019.7,67256,0.06725600000000000000,0.0
2018-12-17 00:00:00 +06,5.2,10.1,18.7,15.9,21.3,67.7,92.0,13.4,17.8,1013.2,1017.9,1014.1,1018.8,40451,0.04045100000000000000,0.0
2018-12-18 00:00:00 +06,5.4,10.5,19.4,14.1,17.1,84.7,95.0,14.1,17.0,1011.5,1016.0,1012.4,1016.9,33571,0.03357100000000000000,0.0
2018-12-19 00:00:00 +06,3.0,5.8,10.8,13.3,17.5,76.8,94.3,13.0,15.0,1013.3,1017.7,1014.2,1018.6,46724,0.04672400000000000000,0.0
2018-12-20 00:00:00 +06,4.0,7.8,14.4,12.1,21.1,59.5,95.0,12.1,16.0,1012.4,1018.3,1013.3,1019.2,105842,0.10584200000000000000,0.0
2018-12-21 00:00:00 +06,3.4,6.6,12.2,11.7,22.1,54.5,95.0,11.7,16.0,1011.5,1016.8,1012.4,1017.7,99748,0.09974800000000000000,0.0
2018-12-22 00:00:00 +06,4.4,8.6,15.8,13.0,22.7,55.7,93.7,12.1,16.2,1012.9,1017.2,1013.8,1018.1,104097,0.10409700000000000000,0.0
2018-12-23 00:00:00 +06,2.8,5.4,10.1,12.1,23.3,49.6,93.5,11.8,16.7,1012.3,1016.1,1013.2,1017.0,108809,0.10880900000000000000,0.0
2018-12-24 00:00:00 +06,3.2,6.2,11.5,12.2,23.2,42.6,93.1,11.0,15.6,1010.8,1015.8,1011.7,1016.7,110552,0.11055200000000000000,0.0
2018-12-25 00:00:00 +06,4.3,8.4,15.5,12.8,22.6,49.7,89.5,11.5,14.4,1011.0,1015.8,1011.9,1016.7,101559,0.10155900000000000000,0.0
2018-12-26 00:00:00 +06,5.6,10.9,20.2,12.0,22.1,45.4,83.3,10.0,13.0,1011.0,1015.2,1011.9,1016.1,105368,0.10536800000000000000,0.0
2018-12-27 00:00:00 +06,3.6,7.0,13.0,11.0,21.6,46.6,84.5,8.3,13.3,1010.3,1014.6,1011.2,1015.5,105555,0.10555500000000000000,0.0
2018-12-28 00:00:00 +06,4.7,9.1,16.9,10.5,20.8,28.5,81.7,2.6,10.6,1011.0,1015.4,1011.9,1016.3,108317,0.10831700000000000000,0.0
2018-12-29 00:00:00 +06,3.7,7.2,13.3,8.0,20.6,32.9,79.3,4.8,8.5,1014.2,1018.6,1015.1,1019.5,106751,0.10675100000000000000,0.0
2018-12-30 00:00:00 +06,4.9,9.5,17.6,9.8,23.2,39.0,86.4,8.2,12.9,1015.1,1019.1,1016.0,1020.0,119106,0.11910600000000000000,0.0
2018-12-31 00:00:00 +06,2.9,5.6,10.4,10.4,24.5,35.9,91.3,9.5,14.2,1015.2,1019.3,1016.1,1020.2,116084,0.11608400000000000000,0.0
2019-01-01 00:00:00 +06,2.7,5.2,9.7,11.7,24.1,39.4,88.3,10.3,14.2,1015.3,1020.0,1016.2,1020.9,113363,0.11336300000000000000,0.0
2019-01-02 00:00:00 +06,3.0,5.8,10.8,11.4,24.4,35.7,90.8,9.0,14.9,1014.8,1019.9,1015.7,1020.8,114239,0.11423900000000000000,0.0
2019-01-03 00:00:00 +06,3.8,7.4,13.7,11.3,24.6,33.9,95.0,7.8,14.2,1015.9,1020.4,1016.8,1021.3,116382,0.11638200000000000000,0.0
2019-01-04 00:00:00 +06,4.2,8.2,15.1,10.8,21.7,33.9,90.0,6.0,12.3,1017.0,1021.1,1017.9,1022.0,111178,0.11117800000000000000,0.0
2019-01-05 00:00:00 +06,3.5,6.8,12.6,10.5,22.8,36.6,87.5,7.7,13.3,1014.5,1019.2,1015.4,1020.1,122270,0.12227000000000000000,0.0
2019-01-06 00:00:00 +06,3.6,7.0,13.0,10.4,24.1,36.2,91.4,9.3,14.5,1013.4,1017.3,1014.3,1018.2,130719,0.13071900000000000000,0.0
2019-01-07 00:00:00 +06,3.1,6.0,11.2,10.5,24.9,36.1,95.0,9.6,14.7,1010.6,1016.1,1011.6,1017.0,133447,0.13344700000000000000,0.0
2019-01-08 00:00:00 +06,4.1,8.0,14.8,11.3,23.9,36.2,91.6,9.0,13.4,1010.0,1014.3,1011.0,1015.2,122360,0.12236000000000000000,0.0
2019-01-09 00:00:00 +06,4.6,8.9,16.6,12.1,23.2,37.4,83.6,8.4,13.0,1012.3,1016.7,1013.2,1017.6,116604,0.11660400000000000000,0.0
2019-01-10 00:00:00 +06,3.9,7.6,14.0,11.2,22.3,36.9,84.3,7.4,12.8,1013.3,1017.2,1014.2,1018.1,114781,0.11478100000000000000,0.0
2019-01-11 00:00:00 +06,3.3,6.4,11.9,10.4,23.4,41.6,80.9,7.4,13.5,1012.9,1017.8,1013.8,1018.7,116115,0.11611500000000000000,0.0
2019-01-12 00:00:00 +06,3.0,5.8,10.8,10.6,23.4,35.4,93.7,8.6,14.1,1013.2,1017.6,1014.1,1018.5,112635,0.11263500000000000000,0.0
2019-01-13 00:00:00 +06,3.5,6.8,12.6,11.0,24.0,43.1,90.4,9.7,15.4,1012.7,1017.6,1013.6,1018.5,117868,0.11786800000000000000,0.0
2019-01-14 00:00:00 +06,3.7,7.2,13.3,11.3,23.9,38.1,90.2,9.9,12.6,1012.0,1015.8,1012.9,1016.7,117395,0.11739500000000000000,0.0
2019-01-15 00:00:00 +06,4.5,8.7,16.2,11.1,22.8,33.9,88.3,7.4,12.6,1013.2,1018.2,1014.1,1019.1,113037,0.11303700000000000000,0.0
2019-01-16 00:00:00 +06,4.8,9.3,17.3,10.9,23.4,37.0,86.0,6.7,14.1,1012.3,1018.2,1013.2,1019.1,117231,0.11723100000000000000,0.0
2019-01-17 00:00:00 +06,2.3,4.5,8.3,10.7,24.9,37.6,89.7,9.8,14.9,1010.6,1015.4,1011.6,1016.3,115818,0.11581800000000000000,0.0
2019-01-18 00:00:00 +06,2.6,5.1,9.4,11.8,23.6,42.7,93.9,11.1,15.3,1011.1,1016.0,1012.0,1016.9,99985,0.09998500000000000000,0.0
2019-01-19 00:00:00 +06,3.1,6.0,11.2,12.0,23.3,46.7,95.0,11.7,15.0,1012.3,1017.2,1013.2,1018.1,98779,0.09877900000000000000,0.0
2019-01-20 00:00:00 +06,3.7,7.2,13.3,12.6,23.7,37.7,88.7,9.1,14.3,1012.2,1017.6,1013.1,1018.5,111779,0.11177900000000000000,0.0
2019-01-21 00:00:00 +06,3.3,6.4,11.9,13.2,24.2,42.8,93.0,11.2,15.9,1012.4,1017.4,1013.3,1018.3,111693,0.11169300000000000000,0.0
2019-01-22 00:00:00 +06,3.5,6.8,12.6,12.5,25.9,31.2,93.4,9.0,16.0,1013.3,1017.4,1014.3,1018.3,117758,0.11775800000000000000,0.0
2019-01-23 00:00:00 +06,2.6,5.1,9.4,12.3,25.7,35.2,94.1,10.2,16.9,1013.0,1017.1,1014.0,1018.0,123644,0.12364400000000000000,0.0
2019-01-24 00:00:00 +06,3.9,7.6,14.0,12.8,25.6,39.4,94.1,11.9,16.3,1013.7,1017.8,1014.7,1018.7,122500,0.12250000000000000000,0.0
2019-01-25 00:00:00 +06,4.0,7.8,14.4,14.5,26.5,43.5,87.1,11.7,17.1,1013.7,1018.2,1014.7,1019.1,122290,0.12229000000000000000,0.0
2019-01-26 00:00:00 +06,3.1,6.0,11.2,13.6,27.1,30.3,92.2,9.5,17.3,1013.3,1017.9,1014.3,1018.8,124829,0.12482900000000000000,0.0
2019-01-27 00:00:00 +06,3.8,7.4,13.7,16.3,26.6,41.7,82.9,12.9,17.0,1013.0,1017.9,1014.0,1018.8,117745,0.11774500000000000000,0.0
2019-01-28 00:00:00 +06,4.1,8.0,14.8,16.7,23.4,50.7,77.8,13.2,16.0,1013.9,1018.2,1014.8,1019.1,88675,0.08867500000000000000,0.0
2019-01-29 00:00:00 +06,6.5,12.6,23.4,13.5,23.3,38.9,76.8,9.1,14.7,1013.4,1017.0,1014.3,1017.9,111973,0.11197300000000000000,0.0
2019-01-30 00:00:00 +06,5.9,11.5,21.2,9.6,21.7,30.5,80.6,4.3,10.6,1015.5,1020.4,1016.4,1021.3,134599,0.13459900000000000000,0.0
2019-01-31 00:00:00 +06,4.1,8.0,14.8,10.3,23.9,38.4,89.9,8.0,14.9,1014.3,1018.6,1015.2,1019.5,135065,0.13506500000000000000,0.0
2019-02-01 00:00:00 +06,3.2,6.2,11.5,11.7,26.9,29.9,92.5,9.1,15.9,1012.3,1017.2,1013.2,1018.1,141688,0.14168800000000000000,0.0
2019-02-02 00:00:00 +06,4.0,7.8,14.4,12.3,26.2,27.8,92.2,7.8,15.9,1011.2,1015.7,1012.2,1016.6,129162,0.12916200000000000000,0.0
2019-02-03 00:00:00 +06,4.3,8.4,15.5,12.6,25.1,33.6,91.8,9.2,13.6,1013.8,1018.3,1014.7,1019.2,133438,0.13343800000000000000,0.0
2019-02-04 00:00:00 +06,4.4,8.6,15.8,11.6,25.6,25.7,91.1,6.1,13.0,1014.4,1019.7,1015.3,1020.6,135718,0.13571800000000000000,0.0
2019-02-05 00:00:00 +06,4.6,8.9,16.6,13.4,26.2,26.6,72.3,7.1,12.9,1011.9,1018.1,1012.8,1019.0,132549,0.13254900000000000000,0.0
2019-02-06 00:00:00 +06,3.0,5.8,10.8,12.1,25.7,23.2,84.5,4.6,13.3,1010.5,1015.4,1011.5,1016.3,124186,0.12418600000000000000,0.0
2019-02-07 00:00:00 +06,2.7,5.2,9.7,12.5,26.1,37.2,89.7,10.2,16.3,1011.9,1016.5,1012.9,1017.4,114619,0.11461900000000000000,0.0
2019-02-08 00:00:00 +06,6.6,12.8,23.8,14.2,27.1,34.2,94.1,11.3,15.9,1011.3,1016.0,1012.3,1016.9,122229,0.12222900000000000000,0.0
2019-02-09 00:00:00 +06,5.1,9.9,18.4,16.3,24.9,45.8,81.6,12.7,15.9,1012.0,1016.1,1013.0,1017.0,92625,0.09262500000000000000,0.0
2019-02-10 00:00:00 +06,5.4,10.5,19.4,14.1,25.1,23.5,82.8,4.9,14.4,1014.7,1019.3,1015.6,1020.2,157577,0.15757700000000000000,0.0
2019-02-11 00:00:00 +06,4.0,7.8,14.4,11.4,25.1,28.5,88.2,6.7,13.2,1014.6,1019.4,1015.5,1020.3,162085,0.16208500000000000000,0.0
2019-02-12 00:00:00 +06,3.7,7.2,13.3,13.0,25.4,34.4,85.6,9.7,16.0,1015.5,1019.8,1016.5,1020.7,151142,0.15114200000000000000,0.0
2019-02-13 00:00:00 +06,3.8,7.4,13.7,13.5,27.6,31.4,89.0,10.1,16.5,1013.6,1019.7,1014.6,1020.6,145014,0.14501400000000000000,0.0
2019-02-14 00:00:00 +06,3.4,6.6,12.2,15.0,27.5,37.6,84.4,12.7,15.8,1011.6,1017.0,1012.6,1017.9,140885,0.14088500000000000000,0.0
2019-02-15 00:00:00 +06,3.9,7.6,14.0,15.0,28.1,36.0,92.9,11.3,16.7,1012.0,1016.6,1013.0,1017.5,132012,0.13201200000000000000,0.0
2019-02-16 00:00:00 +06,6.0,11.7,21.6,15.4,23.3,54.0,91.3,11.9,16.3,1010.4,1017.3,1011.3,1018.2,84083,0.08408300000000000000,0.0
2019-02-17 00:00:00 +06,7.5,14.6,27.0,14.2,21.8,65.8,95.0,13.3,17.4,1007.7,1014.0,1008.6,1014.9,100236,0.10023600000000000000,0.0
2019-02-18 00:00:00 +06,3.1,6.0,11.2,12.3,24.3,40.1,95.0,11.3,18.3,1008.4,1014.0,1009.4,1014.9,161667,0.16166700000000000000,0.0
2019-02-19 00:00:00 +06,2.9,5.6,10.4,13.2,26.5,36.8,94.5,11.8,17.6,1010.2,1015.6,1011.1,1016.5,158471,0.15847100000000000000,0.0
2019-02-20 00:00:00 +06,3.4,6.6,12.2,16.6,25.7,66.9,95.0,16.0,20.9,1013.3,1017.4,1014.2,1018.3,97268,0.09726800000000000000,0.0
2019-02-21 00:00:00 +06,3.7,7.2,13.3,15.9,27.7,30.1,95.0,9.5,20.3,1013.0,1018.7,1014.0,1019.6,156303,0.15630300000000000000,0.0
2019-02-22 00:00:00 +06,3.6,7.0,13.0,15.9,27.1,52.1,93.2,12.7,21.0,1008.8,1014.9,1009.8,1015.8,159819,0.15981900000000000000,0.0
2019-02-23 00:00:00 +06,4.1,8.0,14.8,19.1,28.3,46.4,95.0,16.7,22.1,1007.0,1011.6,1008.0,1012.5,139607,0.13960700000000000000,0.0
2019-02-24 00:00:00 +06,4.8,9.3,17.3,16.8,27.7,24.2,93.4,7.2,20.3,1007.7,1012.7,1008.7,1013.6,179672,0.17967200000000000000,0.0
2019-02-25 00:00:00 +06,5.6,10.9,20.2,15.6,22.6,51.7,90.6,9.9,16.5,1008.8,1016.4,1009.7,1017.3,124157,0.12415700000000000000,0.0
2019-02-26 00:00:00 +06,5.4,10.5,19.4,15.3,22.3,66.4,95.0,15.3,18.4,1008.5,1014.1,1009.4,1015.0,120238,0.12023800000000000000,0.0
2019-02-27 00:00:00 +06,6.7,13.0,24.1,15.2,22.6,64.1,95.0,15.0,18.7,1007.5,1015.5,1008.4,1016.4,84879,0.08487900000000000000,0.0
2019-02-28 00:00:00 +06,5.8,11.3,20.9,15.0,22.2,69.8,95.0,15.0,19.3,1008.3,1013.1,1009.2,1014.0,110948,0.11094800000000000000,0.0
2019-03-01 00:00:00 +06,4.1,8.0,14.8,13.7,23.9,34.3,95.0,7.0,16.5,1011.9,1016.9,1012.8,1017.8,205119,0.20511900000000000000,0.0
2019-03-02 00:00:00 +06,4.9,9.5,17.6,11.2,24.5,32.8,93.1,8.5,13.0,1010.7,1016.5,1011.7,1017.4,213387,0.21338700000000000000,0.0
2019-03-03 00:00:00 +06,5.0,9.7,18.0,12.8,25.7,31.4,85.2,9.2,15.8,1007.2,1013.0,1008.2,1013.9,199844,0.19984400000000000000,0.0
2019-03-04 00:00:00 +06,2.5,4.9,9.0,15.0,22.2,54.5,93.3,11.8,16.9,1006.4,1011.6,1007.3,1012.5,63467,0.06346700000000000000,0.0
2019-03-05 00:00:00 +06,5.5,10.7,19.8,15.4,21.3,76.1,95.0,15.1,18.7,1004.4,1010.7,1005.3,1011.6,131565,0.13156500000000000000,0.0
2019-03-06 00:00:00 +06,2.9,5.6,10.4,16.6,25.3,58.4,93.6,16.2,19.9,1006.9,1010.9,1007.9,1011.8,180688,0.18068800000000000000,0.0
2019-03-07 00:00:00 +06,4.0,7.8,14.4,18.1,26.5,40.5,95.0,13.1,21.1,1008.1,1012.8,1009.0,1013.7,165659,0.16565900000000000000,0.0
2019-03-08 00:00:00 +06,5.2,10.1,18.7,15.1,27.8,24.3,89.3,7.5,16.6,1009.3,1013.8,1010.3,1014.7,180659,0.18065900000000000000,0.0
2019-03-09 00:00:00 +06,4.0,7.8,14.4,14.7,26.2,37.4,94.3,11.0,15.9,1009.3,1014.4,1010.3,1015.3,181270,0.18127000000000000000,0.0
2019-03-10 00:00:00 +06,5.2,10.1,18.7,14.9,26.9,50.1,93.0,13.6,20.0,1010.1,1014.6,1011.1,1015.5,182788,0.18278800000000000000,0.0
2019-03-11 00:00:00 +06,2.7,5.2,9.7,20.3,28.1,54.5,95.0,19.2,22.2,1010.5,1015.4,1011.5,1016.3,165813,0.16581300000000000000,0.0
2019-03-12 00:00:00 +06,5.0,9.7,18.0,20.2,30.7,31.2,95.0,13.0,23.1,1009.2,1013.9,1010.2,1014.8,147724,0.14772400000000000000,0.0
2019-03-13 00:00:00 +06,3.6,7.0,13.0,19.6,28.9,64.9,95.0,19.6,24.3,1010.0,1014.5,1011.0,1015.4,166125,0.16612500000000000000,0.0
2019-03-14 00:00:00 +06,2.7,5.2,9.7,20.1,30.2,59.1,95.0,20.1,25.1,1009.8,1015.5,1010.8,1016.4,150125,0.15012500000000000000,0.0
2019-03-15 00:00:00 +06,3.9,7.6,14.0,20.1,32.1,31.0,94.5,13.6,22.4,1009.7,1015.7,1010.7,1016.7,172860,0.17286000000000000000,0.0
2019-03-16 00:00:00 +06,4.1,8.0,14.8,21.4,31.7,36.0,85.7,14.8,21.9,1009.6,1015.2,1010.6,1016.2,181195,0.18119500000000000000,0.0
2019-03-17 00:00:00 +06,9.6,18.7,34.6,17.2,30.9,45.0,95.0,16.6,21.8,1009.8,1015.2,1010.8,1016.2,168331,0.16833100000000000000,0.0
2019-03-18 00:00:00 +06,9.9,19.2,35.6,18.1,27.5,49.0,95.0,15.5,20.9,1009.6,1015.8,1010.5,1016.7,150438,0.15043800000000000000,0.0
2019-03-19 00:00:00 +06,5.9,11.5,21.2,18.8,28.1,47.8,95.0,16.8,21.5,1006.8,1011.8,1007.8,1012.8,134345,0.13434500000000000000,0.0
2019-03-20 00:00:00 +06,6.6,12.8,23.8,19.4,31.1,26.8,95.0,11.7,21.8,1007.7,1011.9,1008.7,1012.9,179668,0.17966800000000000000,0.0
2019-03-21 00:00:00 +06,4.2,8.2,15.1,18.4,31.6,27.0,93.7,11.6,22.4,1008.4,1013.0,1009.4,1014.0,189116,0.18911600000000000000,0.0
2019-03-22 00:00:00 +06,5.9,11.5,21.2,20.1,28.9,64.3,95.0,18.2,23.8,1006.5,1012.6,1007.5,1013.6,174444,0.17444400000000000000,0.0
2019-03-23 00:00:00 +06,4.7,9.1,16.9,18.9,31.5,24.4,93.5,9.8,20.3,1007.1,1012.1,1008.1,1013.0,187228,0.18722800000000000000,0.0
2019-03-24 00:00:00 +06,2.5,4.9,9.0,17.8,30.4,27.1,95.0,11.2,22.6,1007.1,1012.3,1008.1,1013.3,181979,0.18197900000000000000,0.0
2019-03-25 00:00:00 +06,2.5,4.9,9.0,17.9,31.7,31.0,92.5,14.3,21.4,1007.8,1012.3,1008.8,1013.3,180845,0.18084500000000000000,0.0
2019-03-26 00:00:00 +06,7.5,14.6,27.0,19.1,32.7,36.1,93.3,15.2,22.5,1009.0,1014.4,1009.9,1015.3,173807,0.17380700000000000000,0.0
2019-03-27 00:00:00 +06,5.3,10.3,19.1,18.6,25.9,48.6,90.8,15.1,19.8,1010.6,1016.0,1011.6,1017.0,101084,0.10108400000000000000,0.0
2019-03-28 00:00:00 +06,2.9,5.6,10.4,17.7,29.7,37.0,83.8,14.5,21.0,1009.0,1015.2,1010.0,1016.1,194687,0.19468700000000000000,0.0
2019-03-29 00:00:00 +06,3.2,6.2,11.5,19.2,30.1,49.6,90.0,17.6,23.0,1006.4,1011.7,1007.4,1012.7,167865,0.16786500000000000000,0.0
2019-03-30 00:00:00 +06,3.7,7.2,13.3,19.9,30.2,36.6,90.1,15.1,22.2,1005.0,1010.8,1006.0,1011.8,193722,0.19372200000000000000,0.0
2019-03-31 00:00:00 +06,13.4,26.0,48.2,16.6,29.7,57.8,95.0,15.4,24.2,1003.4,1012.5,1004.4,1013.4,167121,0.16712100000000000000,0.0
2019-04-01 00:00:00 +06,9.7,18.9,34.9,15.4,27.0,55.2,95.0,15.3,21.8,1007.8,1014.9,1008.7,1015.8,208569,0.20856900000000000000,0.0
2019-04-02 00:00:00 +06,9.8,19.0,35.3,16.8,29.1,66.5,94.5,15.5,24.5,1004.4,1011.3,1005.4,1012.3,142737,0.14273700000000000000,0.0
2019-04-03 00:00:00 +06,4.9,9.5,17.6,15.7,28.5,66.1,93.6,15.4,23.7,1007.3,1012.3,1008.3,1013.2,210946,0.21094600000000000000,0.0
2019-04-04 00:00:00 +06,3.5,6.8,12.6,18.7,29.5,64.9,94.5,18.3,24.5,1007.3,1013.2,1008.3,1014.2,185595,0.18559500000000000000,0.0
2019-04-05 00:00:00 +06,3.8,7.4,13.7,21.6,28.0,68.3,95.0,21.6,24.4,1007.7,1012.5,1008.7,1013.5,139253,0.13925300000000000000,0.0
2019-04-06 00:00:00 +06,11.0,21.4,39.6,16.4,28.6,51.3,95.0,16.4,23.3,1006.2,1014.4,1007.2,1015.3,126240,0.12624000000000000000,0.0
2019-04-07 00:00:00 +06,4.4,8.6,15.8,16.9,25.8,63.6,95.0,16.9,21.3,1007.4,1012.8,1008.3,1013.7,174186,0.17418600000000000000,0.0
2019-04-08 00:00:00 +06,8.0,15.6,28.8,18.9,26.8,77.0,95.0,18.5,24.2,1005.6,1009.9,1006.6,1010.9,151233,0.15123300000000000000,0.0
2019-04-09 00:00:00 +06,11.4,22.2,41.0,15.9,24.4,73.4,95.0,15.9,22.4,1004.9,1013.2,1005.8,1014.1,132580,0.13258000000000000000,0.0
2019-04-10 00:00:00 +06,3.6,7.0,13.0,16.1,25.5,68.0,95.0,16.1,21.4,1008.4,1012.6,1009.4,1013.5,152366,0.15236600000000000000,0.0
2019-04-11 00:00:00 +06,3.5,6.8,12.6,20.6,29.6,63.4,95.0,20.6,24.7,1005.2,1011.1,1006.2,1012.1,199609,0.19960900000000000000,0.0
2019-04-12 00:00:00 +06,6.2,12.1,22.3,19.7,29.6,66.2,95.0,19.6,25.1,1005.6,1010.1,1006.6,1011.1,160952,0.16095200000000000000,0.0
2019-04-13 00:00:00 +06,9.1,17.7,32.8,20.6,30.7,62.4,95.0,17.1,26.1,1004.7,1010.3,1005.7,1011.3,169716,0.16971600000000000000,0.0
2019-04-14 00:00:00 +06,3.3,6.4,11.9,19.3,30.3,55.4,95.0,19.3,23.5,1005.3,1011.0,1006.3,1012.0,242747,0.24274700000000000000,0.0
2019-04-15 00:00:00 +06,3.4,6.6,12.2,22.7,30.6,67.1,95.0,22.1,25.7,1004.5,1010.7,1005.5,1011.7,182330,0.18233000000000000000,0.0
2019-04-16 00:00:00 +06,4.3,8.4,15.5,23.3,31.6,61.7,95.0,23.3,26.5,1005.5,1010.1,1006.4,1011.1,220499,0.22049900000000000000,0.0
2019-04-17 00:00:00 +06,8.9,17.3,32.0,20.1,31.7,53.4,95.0,18.5,25.3,1004.9,1011.6,1005.9,1012.6,253815,0.25381500000000000000,0.0
2019-04-18 00:00:00 +06,5.2,10.1,18.7,21.6,31.5,42.7,95.0,18.5,22.8,1006.7,1011.6,1007.7,1012.6,265785,0.26578500000000000000,0.0
2019-04-19 00:00:00 +06,2.5,4.9,9.0,21.1,32.6,39.3,92.1,18.4,23.7,1005.0,1010.2,1005.9,1011.2,234444,0.23444400000000000000,0.0
2019-04-20 00:00:00 +06,3.6,7.0,13.0,21.3,32.7,37.1,87.7,17.1,23.2,1002.9,1008.2,1003.8,1009.2,229845,0.22984500000000000000,0.0
2019-04-21 00:00:00 +06,6.8,13.2,24.5,19.3,31.9,47.6,90.3,17.3,24.1,1002.6,1008.2,1003.5,1009.1,255229,0.25522900000000000000,0.0
2019-04-22 00:00:00 +06,3.7,7.2,13.3,19.5,31.6,40.3,90.5,17.0,22.0,1004.3,1008.6,1005.3,1009.6,294781,0.29478100000000000000,0.0
2019-04-23 00:00:00 +06,3.0,5.8,10.8,21.1,32.6,42.6,90.1,18.9,23.7,1006.2,1010.1,1007.1,1011.1,278863,0.27886300000000000000,0.0
2019-04-24 00:00:00 +06,3.0,5.8,10.8,22.1,33.9,45.4,91.3,19.7,25.6,1005.8,1011.0,1006.7,1012.0,249200,0.24920000000000000000,0.0
2019-04-25 00:00:00 +06,2.9,5.6,10.4,23.5,34.3,46.7,94.3,21.6,25.7,1004.9,1010.0,1005.8,1010.9,215249,0.21524900000000000000,0.0
2019-04-26 00:00:00 +06,3.8,7.4,13.7,23.5,33.2,50.8,89.3,21.1,24.5,1002.6,1008.6,1003.5,1009.6,264448,0.26444800000000000000,0.0
2019-04-27 00:00:00 +06,4.7,9.1,16.9,24.0,32.3,60.7,94.7,23.7,25.9,1001.8,1007.9,1002.7,1008.9,202983,0.20298300000000000000,0.0
2019-04-28 00:00:00 +06,6.5,12.6,23.4,25.4,31.7,65.7,92.2,24.5,26.2,1002.6,1007.0,1003.5,1008.0,137640,0.13764000000000000000,0.0
2019-04-29 00:00:00 +06,6.5,12.6,23.4,25.1,31.8,61.0,92.5,24.1,25.7,1002.4,1007.8,1003.3,1008.8,239538,0.23953800000000000000,0.0
2019-04-30 00:00:00 +06,6.2,12.1,22.3,24.9,31.3,59.4,91.1,23.5,24.9,1002.3,1008.2,1003.2,1009.2,233222,0.23322200000000000000,0.0
2019-05-01 00:00:00 +06,6.2,12.1,22.3,25.3,32.2,57.8,90.8,23.5,25.3,1002.8,1007.7,1003.7,1008.7,270765,0.27076500000000000000,0.0
2019-05-02 00:00:00 +06,4.0,7.8,14.4,25.0,32.7,53.5,93.5,22.6,25.6,1003.6,1008.2,1004.5,1009.2,237774,0.23777400000000000000,0.0
2019-05-03 00:00:00 +06,5.4,10.5,19.4,21.7,31.1,68.3,95.0,21.7,26.4,1003.6,1008.1,1004.6,1009.1,159949,0.15994900000000000000,0.0
2019-05-04 00:00:00 +06,14.3,27.8,51.5,22.1,24.9,82.7,95.0,21.0,24.5,997.8,1006.3,998.8,1007.3,31684,0.03168400000000000000,0.0
2019-05-05 00:00:00 +06,4.1,8.0,14.8,21.1,29.9,61.7,95.0,20.8,25.2,1004.0,1009.0,1005.0,1010.0,307405,0.30740500000000000000,0.0
2019-05-06 00:00:00 +06,5.9,11.5,21.2,24.3,30.6,69.1,93.9,24.0,26.1,1001.9,1006.8,1002.8,1007.8,247514,0.24751400000000000000,0.0
